CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
C11383,325.47428,1,3030.4,1358.32,1672.08,92.358043,1,1,0.916667,0.083333,2,76,3000,3117.11898,179.10451,1,12
C11384,162.905422,0.727273,1600,0,1600,0,0.666667,0,0.666667,0,0,8,6000,2733.152899,156.243291,0.666667,12
C11385,80.363442,0.909091,2370.44,47.5,2322.94,0,1,0.083333,1,0,0,63,1500,2373.35922,141.350236,0.818182,12
C11386,5924.719712,1,246.56,246.56,0,6603.192752,0.25,0.25,0,0.833333,20,4,12000,2294.481074,1717.459323,0,12
C11387,5161.854898,1,4542.33,4051.67,490.66,0,1,1,0.583333,0,0,105,7500,3376.37909,1171.273248,0,12
C11388,319.388468,1,1674.9,689.23,985.67,0,1,1,0.833333,0,0,24,7500,1907.796411,194.793488,0.083333,12
C11389,61.976914,0.818182,401.63,401.63,0,0,0.5,0.5,0,0,0,7,6000,806.587482,130.017867,0.2,12
C11390,5608.513514,1,0,0,0,4362.927953,0,0,0,0.166667,5,0,11000,1648.391392,1222.355238,0,12
C11391,661.135323,1,568.81,141.69,427.12,618.55338,0.75,0.083333,0.666667,0.166667,2,10,1700,239.759567,208.2926,0,12
C11392,130.977369,1,527,415,112,0,0.416667,0.25,0.083333,0,0,6,7500,493.086038,169.34887,0.3,12
C11394,831.404268,0.727273,0,0,0,5579.552147,0,0,0,0.416667,16,0,3500,8450.958983,243.343542,0.363636,12
C11395,2153.498372,1,5428.77,3064.59,2364.18,2399.569867,1,0.5,1,0.166667,3,45,12500,4059.3757,496.075078,0.083333,12
C11396,7886.875682,1,968.26,734.32,233.94,3528.821853,0.916667,0.916667,0.416667,0.416667,15,35,9500,2016.609163,2885.44844,0,12
C11397,148.826903,0.727273,3386.58,3386.58,0,47.494639,0.583333,0.583333,0,0.083333,1,16,16500,4474.571671,138.674322,1,12
C11398,15.730229,1,163.24,55,108.24,0,1,0.083333,1,0,0,13,1200,179.844127,129.984859,0.166667,12
C11399,177.268927,0.636364,429.88,429.88,0,0,0.25,0.25,0,0,0,4,7000,1590.946442,133.273654,0.25,12
C11400,20.933565,0.363636,295.32,0,295.32,0,0.333333,0,0.333333,0,0,8,3000,315.301272,57.711988,0.181818,12
C11401,920.872172,0.888889,296.64,130,166.64,944.088231,0.555556,0.111111,0.333333,0.111111,3,5,1200,119.369967,535.455159,0,9
C11402,4240.449485,1,2798.36,2798.36,0,48.46298,0.428571,0.428571,0,0.142857,1,4,4500,539.231042,931.531127,0,7
C11403,4427.994044,1,1039.49,876.49,163,621.991582,1,0.666667,0.833333,0.416667,7,29,11500,1110.44826,1028.109548,0,12
C11404,187.2126,1,1807.08,967.08,840,0,1,0.416667,0.916667,0,0,19,10000,1681.194004,175.755159,1,12
C11405,9680.188434,1,0,0,0,2034.051299,0,0,0,0.166667,3,0,12000,2428.847512,3502.851217,0,12
C11406,1186.928037,1,2178,1546.5,631.5,0,1,1,0.333333,0,0,28,7000,2565.252377,300.082054,0,12
C11407,85.053515,1,1244.7,1018.98,225.72,1073.640822,1,1,0.583333,0.083333,1,20,16000,2326.997535,174.061253,0.833333,12
C11408,2054.372848,1,833.28,0,833.28,0,1,0,1,0,0,24,4000,1020.782939,1329.038006,0,12
C11409,60.835983,0.454545,1151.45,0,1151.45,0,0.416667,0,0.333333,0,0,5,4000,1499.855842,39.385916,0.1,12
C11410,1438.46998,1,0,0,0,88.409075,0,0,0,0.083333,1,0,1500,298.435921,366.90327,0,12
C11411,5745.78949,1,0,0,0,965.726556,0,0,0,0.333333,6,0,13500,1684.800793,1779.683281,0,12
C11412,746.693629,1,615.2,0,615.2,0,1,0,0.916667,0,0,16,1000,1693.123192,815.025567,0.083333,12
C11413,4183.877488,1,353.75,0,353.75,4137.147297,0.833333,0,0.833333,0.25,6,19,9000,8713.847904,1677.290468,0,12
C11414,1140.787563,1,2796.54,2096.49,700.05,0,0.833333,0.166667,0.75,0,0,15,4500,2139.874585,260.662747,0,12
C11415,281.469522,1,2500.03,2170.26,329.77,0,0.916667,0.916667,0.416667,0,0,25,12000,2463.043567,199.936768,0.909091,12
C11416,73.507271,1,890.45,890.45,0,0,1,1,0,0,0,17,8500,999.607298,171.602356,0.363636,12
C11417,2297.696272,1,2764,2590,174,284.17727,0.416667,0.25,0.25,0.083333,1,9,6000,651.887762,800.040356,0,12
C11418,1064.037564,0.9,55.52,0,55.52,0,0.4,0,0.3,0,0,4,4000,2427.690302,717.747014,0,10
C11419,2792.534256,1,9661.37,9661.37,0,0,0.416667,0.416667,0,0,0,12,8500,6000.763458,682.274622,0,12
C11420,606.246031,0.909091,3876,2380,1496,914.843621,0.833333,0.166667,0.75,0.083333,1,21,6500,1745.666361,171.044243,0.090909,12
C11421,65.253182,0.363636,1027.41,1027.41,0,0,0.25,0.25,0,0,0,7,6000,1558.234063,165.821848,0.666667,12
C11422,73.532797,0.363636,1185.3,661.3,524,215.945221,0.333333,0.166667,0.25,0.083333,1,6,2500,1558.325533,58.665765,0.181818,12
C11423,23.956905,0.636364,186.05,186.05,0,0,0.416667,0.416667,0,0,0,7,16500,410.798862,209.045742,1,12
C11424,4098.215967,1,0,0,0,1665.296793,0,0,0,0.25,4,0,7500,922.08551,1313.849047,0,12
C11425,1916.470203,1,380,0,380,0,0.5,0,0.416667,0,0,6,8500,577.247923,439.337182,0,12
C11426,21.639571,1,191.7,0,191.7,0,0.666667,0,0.666667,0,0,16,7000,3692.246322,100.894512,0,12
C11427,841.398158,1,860.2,264.35,595.85,0,0.75,0.166667,0.666667,0,0,16,15500,1198.790549,194.362209,0,12
C11428,3857.747562,1,777.92,391.45,386.47,274.019905,1,0.083333,1,0.083333,1,39,6500,5845.78102,1151.418293,0,12
C11429,1920.231187,1,167.08,167.08,0,132.902662,0.166667,0.166667,0,0.166667,2,2,2300,625.532634,472.309554,0,12
C11430,304.664917,1,2601.67,2508.57,93.1,0,0.666667,0.583333,0.083333,0,0,18,4000,2875.007088,150.184354,0.166667,12
C11431,1.753241,0.571429,0,0,0,390.92983,0,0,0,0.142857,2,0,3000,704.789521,46.396619,1,7
C11432,1.599053,0.272727,188,188,0,149.167024,0.083333,0.083333,0,0.083333,1,1,3000,356.465959,19.329034,0,12
C11433,7422.444145,1,148.29,148.29,0,9313.095186,0.083333,0.083333,0,0.416667,17,2,9000,2299.218749,2988.430055,0,12
C11434,198.31397,0.909091,487.61,487.61,0,0,0.166667,0.166667,0,0,0,8,3000,90.1719,198.000106,0,12
C11435,2712.176691,1,0,0,0,1835.81077,0,0,0,0.416667,12,0,3000,659.76111,1053.773309,0,12
C11436,14.434808,1,237.48,0,237.48,0,1,0,1,0,0,12,2500,216.922698,169.95303,1,12
C11437,1376.24407,1,0,0,0,501.208665,0,0,0,0.25,4,0,1500,685.228947,339.660618,0,12
C11438,164.684836,1,622.9,622.9,0,464.882608,0.545455,0.545455,0,0.090909,1,7,3000,825.929531,171.750543,0.1,11
C11439,2837.112414,1,0,0,0,99.965503,0,0,0,0.083333,1,0,8000,660.781751,803.189729,0,12
C11440,931.047119,1,494,444,50,0,0.333333,0.25,0.083333,0,0,7,4000,415.139393,354.783499,0,12
C11441,438.753147,1,1252.1,1057.1,195,0,1,1,0.416667,0,0,21,6500,867.534492,172.363941,0,12
C11442,364.398745,1,1087.66,561.06,526.6,0,0.916667,0.583333,0.833333,0,0,22,3000,763.738703,189.953723,0,12
C11443,2135.365916,1,0,0,0,1884.671403,0,0,0,0.166667,3,0,3000,565.655851,659.678948,0,12
C11444,27.164388,1,554.35,464.63,89.72,0,1,1,0.166667,0,0,16,3000,446.722613,145.306865,0.272727,12
C11445,468.693449,1,4930.68,4012,918.68,0,1,0.416667,1,0,0,40,12000,4552.742211,217.937998,0.833333,12
C11446,1080.956258,1,386.78,386.78,0,2208.470306,0.333333,0.333333,0,0.333333,7,7,2600,3078.374295,402.102876,0.090909,12
C11447,2849.47477,1,574.92,0,574.92,0,1,0,1,0,0,12,2500,3909.150905,5092.7993,0,12
C11448,584.287125,0.818182,0,0,0,918.151142,0,0,0,0.083333,2,0,1000,1029.191073,277.371035,125,12
C11449,3304.829014,1,2577.7,2577.7,0,0,0.583333,0.583333,0,0,0,23,5000,1411.392046,770.484199,0,12
C11450,39.665224,1,265.92,0,265.92,0,0.916667,0,0.916667,0,0,11,2000,295.676965,136.234257,0.363636,12
C11451,83.279708,0.545455,899.73,899.73,0,0,0.333333,0.333333,0,0,0,5,8000,1846.833247,136.934288,1,12
C11452,227.636073,1,3050.64,1070.12,1980.52,0,1,0.666667,0.916667,0,0,46,8000,2597.767395,168.621828,0.363636,12
C11453,928.666372,1,0,0,0,1148.992175,0,0,0,0.5,6,0,1000,1374.841601,392.678144,0,12
C11454,57.764354,0.545455,454.2,0,454.2,0,0.5,0,0.416667,0,0,15,10500,712.993271,164.374194,0.25,12
C11455,116.626679,1,533.99,178.8,355.19,0,0.916667,0.5,0.666667,0,0,32,4000,606.890738,169.514793,0,12
C11456,8787.333948,1,0,0,0,7446.549595,0,0,0,0.166667,2,0,12000,1919.111579,3017.638941,0,12
C11457,4007.32326,1,3333.95,1317.01,2016.94,513.286838,1,0.5,1,0.083333,2,91,6000,6967.667428,2158.446633,0,12
C11458,972.665818,1,10549.19,9180.41,1368.78,0,1,1,1,0,0,248,9000,10114.18854,209.881639,1,12
C11459,697.525591,1,462.38,45.65,416.73,345.3272,0.5,0.083333,0.5,0.083333,1,12,1000,134.938594,376.703445,0,12
C11460,4279.153917,1,1006.17,1006.17,0,0,0.3,0.3,0,0,0,9,7500,836.921157,920.73478,0,10
C11461,920.922411,1,1227.93,459.55,768.38,0,0.916667,0.166667,0.916667,0,0,15,8500,2219.82375,224.328091,0,12
C11463,3308.148118,1,3767.75,160,3607.75,2567.221138,0.916667,0.083333,0.833333,0.083333,4,84,3000,3396.558042,4540.641433,0,12
C11464,19.945714,0.272727,170,170,0,0,0.083333,0.083333,0,0,0,1,6500,734.613034,166.057617,1,12
C11466,868.98325,0.818182,1104.65,1104.65,0,1180.074937,0.416667,0.416667,0,0.166667,2,8,1800,1962.562543,579.554418,0,12
C11467,0.001214,0.181818,0,0,0,39.610415,0,0,0,0.083333,1,0,7500,231.081616,0.117036,0,12
C11468,311357,0.818182,2283.07,2283.07,0,0,0.666667,0.666667,0,0,0,18,9000,2395.548466,178.054329,1,12
C11469,21.986298,0.454545,568.78,208.78,360,0,0.416667,0.083333,0.333333,0,0,10,3800,1448.573986,83.666499,0,12
C11470,1245.890862,1,5380.3,3976.99,1403.31,0,0.833333,0.5,0.75,0,0,32,4500,6133.623121,442.215058,0.1,12
C11471,867.444685,1,8751.49,6206.99,2544.5,0,1,1,0.666667,0,0,63,4000,8622.953253,209.975643,1,12
C11472,8625.355309,1,1945.95,0,1945.95,8004.403258,0.833333,0,0.833333,0.5,15,50,12000,3732.923009,3577.000998,0,12
C11473,31.973194,0.545455,94.53,94.53,0,0,0.083333,0.083333,0,0,0,2,2100,114.614967,140.169606,0,12
C11474,112.973151,1,0,0,0,152.483846,0,0,0,0.083333,1,0,6000,552.938783,207.920808,0,12
C11475,1337.162883,1,4544.48,2384.44,2160.04,0,0.75,0.083333,0.666667,0,0,25,7500,3394.95009,380.300298,0.083333,12
C11476,1738.553751,1,0,0,0,90.195376,0,0,0,0.166667,3,0,1800,440.33622,581.499966,0,12
C11477,449.556041,0.454545,143,143,0,1135.028534,0.083333,0.083333,0,0.25,4,2,5000,4723.998143,351.230553,0,12
C11478,1227.548135,1,322,0,322,0,0.583333,0,0.583333,0,0,13,1000,133.36143,9285.151136,0,12
C11479,48.213487,1,403.1,403.1,0,0,0.666667,0.666667,0,0,0,8,7000,341.196389,158.741704,0.666667,12
C11480,58.949864,1,2074.57,998.17,1076.4,0,0.916667,0.583333,0.5,0,0,25,6000,1694.490864,138.951551,0.333333,12
C11481,1367.479599,0.818182,12375,0,12375,0,0.75,0,0.75,0,0,9,16500,15246.11594,295.779348,1,12
C11482,2920.392514,1,2673.73,1221.6,1452.13,5573.509394,1,0.333333,1,0.5,13,59,15000,3319.325665,649.154698,0,12
C11483,6462.461789,1,479.98,479.98,0,6700.497558,0.083333,0.083333,0,0.25,7,1,10500,2373.476104,1834.125873,0,12
C11484,1887.119184,1,2450.73,1450.73,1000,0,0.583333,0.166667,0.416667,0,0,13,4200,1534.31902,612.83515,0,12
C11485,67.32184,1,685.15,567.65,117.5,0,1,1,0.416667,0,0,20,9000,526.120039,169.900038,0.3,12
C11486,912.857498,1,831.03,93,738.03,0,0.571429,0.285714,0.714286,0,0,8,5500,95.682798,195.497298,0,7
C11487,961.391452,1,3783.25,2991.45,791.8,0,1,0.916667,0.75,0,0,38,11000,1906.997697,226.703216,0,12
C11488,1455.84622,1,592.82,450.49,142.33,433.604875,0.75,0.333333,0.5,0.333333,5,15,1500,1226.999404,546.45889,0,12
C11489,44.687434,0.454545,679,620,59,0,0.333333,0.083333,0.166667,0,0,5,3750,717.927436,80.817599,0.3,12
C11490,7103.925375,1,220.74,0,220.74,5315.271763,0.25,0,0.166667,0.416667,15,3,10500,2070.710343,2923.119896,0,12
C11491,2337.713483,1,773.7,773.7,0,0,0.833333,0.833333,0,0,0,20,9500,1004.760912,578.179464,0,12
C11492,619.375758,1,6133.45,5932.61,200.84,0,1,1,0.5,0,0,129,7000,5505.517545,182.916276,0.833333,12
C11493,1168.007346,1,539,39,500,0,0.545455,0.090909,0.454545,0,0,6,8500,946.105536,255.864629,0,11
C11494,556.359504,1,1111.12,0,1111.12,0,0.833333,0,0.833333,0,0,10,2500,1248.404553,171.42994,0,12
C11495,8151.985277,1,25615.07,25122.77,492.3,0,1,1,0.583333,0,0,56,17000,17575.20083,2465.465414,0.166667,12
C11496,1.198223,0.909091,317.02,149.97,167.05,0,0.916667,0.75,0.666667,0,0,30,6000,304.637365,28.51825,0,12
C11497,2492.985289,1,74.5,0,74.5,751.596843,0.083333,0,0.083333,0.333333,7,1,2500,1577.510657,997.74591,0,12
C11498,11431.78621,1,0,0,0,8641.998958,0,0,0,0.916667,15,0,14500,3967.893848,4392.097756,0,12
C11499,4116.869029,1,0,0,0,5884.641102,0,0,0,0.166667,2,0,10500,7310.396611,1401.251858,0.1,12
C11500,1117.368286,1,972.38,0,972.38,0,1,0,1,0,0,21,1900,667.050505,538.835764,0,12
C11501,5705.19862,0.909091,942.68,942.68,0,2432.714654,0.181818,0.181818,0,0.090909,2,2,9000,10909.20512,2007.753774,0,11
C11502,916.63778,1,4627.8,2742.39,1885.41,0,1,1,1,0,0,89,16500,6083.511913,289.474616,0.083333,12
C11503,63.685705,1,690.84,0,690.84,0,1,0,1,0,0,24,2500,676.624615,171.700116,1,12
C11504,965.605202,1,215,215,0,0,0.25,0.25,0,0,0,3,1000,398.080493,718.175953,0,12
C11505,173.658581,1,1210,0,1210,0,1,0,875,0,0,8,1000,977.652258,113.492537,0.833333,8
C11506,4.382924,0.272727,130.24,0,152.24,0,0.083333,0,0.083333,0,0,0,14000,28988.97388,1092.184812,0.5,12
C11507,1708.478796,1,1406.14,993,413.14,0,1,0.416667,0.916667,0,0,27,6500,449.234708,571.97134,0,12
C11508,222.321892,0.909091,2417.54,1709.14,708.4,0,0.75,0.333333,0.5,0,0,17,8500,2222.490788,162.999636,1,12
C11509,465.033038,1,247.36,247.36,0,5291.769326,0.25,0.25,0,0.166667,9,2,8500,506.365178,188.551517,0.25,12
C11510,6138.163709,1,0,0,0,7193.574138,0,0,0,0.916667,22,0,11500,1337.056317,1654.077219,0,12
C11511,668.102701,1,4943.92,2300.09,2643.83,0,1,0.916667,1,0,0,52,7000,4869.034025,199.727571,1,12
C11512,4146.527042,1,178,178,0,764.579554,0.083333,0.083333,0,0.333333,4,1,8500,911.108606,1571.782709,0,12
C11513,1687.08958,1,5094.17,4568.17,526,0,1,1,0.416667,0,0,70,8000,3606.985963,460.572295,0,12
C11514,1995.089853,1,8335.69,7400.85,934.84,0,1,0.818182,0.272727,0,0,69,7000,3348.095046,1298.363292,0,11
C11515,1818.447016,0.909091,413,333,80,1819.479671,0.454545,0.181818,0.272727,0.181818,8,7,2000,757.096312,1588.275968,0,11
C11516,33.225168,0.909091,655.15,595.42,59.73,109.490343,1,1,0.166667,0.083333,1,16,500,736.122329,99.005409,0.222222,12
C11517,1060.736973,0.636364,0,0,0,2495.298926,0,0,0,0.166667,7,0,3000,3812.753505,414.430882,0.166667,12
C11518,129.613905,0.636364,1083.04,1083.04,0,0,0.333333,0.333333,0,0,0,10,5500,1958.462851,87.443335,1,12
C11519,262.106758,1,2625.84,2625.84,0,0,1,1,0,0,0,38,4500,2489.949174,167.452035,1,12
C11520,27.694103,0.444444,474.96,0,474.96,0,0.333333,0,0.222222,0,0,7,7500,611.396021,81.113509,1,9
C11522,294.381106,1,828,0,828,0,0.6,0,0.5,0,0,6,1000,542.108571,203.364386,125,10
C11523,1895.786893,1,2131.31,510.65,1620.66,0,1,0.666667,0.916667,0,0,29,5500,1095.198415,563.713408,0,12
C11524,2550.528085,1,0,0,0,3155.857852,0,0,0,0.8,17,0,3000,674.847656,616.794193,0,10
C11526,2475.660894,0.909091,440,440,0,0,0.272727,0.272727,0,0,0,3,10500,511.059528,492.803429,0,11
C11527,1499.19943,1,3245.23,2870.33,374.9,0,1,1,0.833333,0,0,51,8000,2961.631164,373.675969,0,12
C11528,3181.996689,0.909091,2046.06,1605.62,440.44,565.897178,1,0.583333,0.916667,0.083333,2,27,10400,9801.637331,1254.849545,0,12
C11529,39.761286,0.454545,2858.26,1027.72,1830.54,0,1,0.75,1,0,0,40,7500,3327.955123,71.20589,0.3,12
C11530,22.794308,0.636364,12,12,0,0,0.083333,0.083333,0,0,0,1,1600,119.909635,85.190203,0,12
C11531,2118.52034,1,0,0,0,4675.289021,0,0,0,0.5,8,0,4000,1420.257435,503.523911,0,12
C11532,2629.928623,1,2830.88,2019.76,811.12,95.275458,0.916667,0.916667,0.416667,0.083333,1,62,4500,4889.053647,1141.960634,0,12
C11533,1057.585071,1,1008.3,1008.3,0,0,0.916667,0.916667,0,0,0,15,1200,1083.253347,416.746641,0,12
C11534,180.315352,1,1642.26,446.32,1195.94,47.031268,1,0.25,0.833333,0.083333,1,24,7000,1609.27261,177.262274,0.916667,12
C11536,2402.800575,1,0,0,0,481.288304,0,0,0,0.083333,1,0,7000,3590.813278,544.904786,0,12
C11537,3241.29164,1,1119.56,0,1119.56,4755.162871,1,0,0.916667,0.833333,14,13,12500,1441.367488,782.318388,0,12
C11538,5868.206909,1,911.56,683,228.56,5761.320083,0.833333,0.666667,0.75,0.833333,45,45,9000,1068.212206,1894.826566,0,12
C11539,937.434519,1,1124.88,1085.63,39.25,0,0.416667,0.333333,0.083333,0,0,9,2500,993.196174,252.572491,0,12
C11540,4804.072481,1,0,0,0,1116.128466,0,0,0,0.583333,11,0,5000,1589.654582,1456.920041,0,12
C11541,1177.125233,1,8190.9,6949.66,1241.24,0,1,0.916667,0.5,0,0,56,5000,7007.797351,354.703333,0.416667,12
C11542,4393.185874,1,0,0,0,10725.50074,0,0,0,0.5,21,0,8000,5943.975673,1631.426308,0.090909,12
C11543,1695.84301,1,317.4,64.9,252.5,215.132661,0.25,0.083333,0.25,0.333333,4,5,1800,708.699641,1118.084153,0,12
C11544,1830.571451,1,737.67,737.67,0,1781.484344,0.25,0.25,0,0.416667,13,5,2000,2338.783266,838.165733,0,12
C11545,167.505508,0.818182,1219,843,376,0,0.75,0.75,0.416667,0,0,21,4500,1989.674433,161.279514,0.666667,12
C11546,1075.401912,1,150,150,0,0,0.083333,0.083333,0,0,0,1,1200,224.135558,443.646049,0,12
C11547,392.992722,1,508.32,0,508.32,0,1,0,1,0,0,36,1500,168.998137,199.547052,0,12
C11548,136.743106,1,1466.05,1344.79,121.26,0,1,1,0.5,0,0,21,6000,1519.011448,191.955443,1,12
C11549,2619.752921,1,3563.07,2675.63,887.44,0,0.916667,0.666667,0.666667,0,0,69,4500,1227.952887,688.645056,0,12
C11550,432.385707,1,2171.86,1048.28,1123.58,138.67751,0.833333,0.416667,0.416667,0.083333,1,20,1200,1980.281176,195.203093,0,12
C11551,4.392146,0.181818,47.96,0,47.96,0,0.166667,0,0.166667,0,0,4,3000,250.20211,87.580114,0,12
C11552,109.681353,1,2118.66,0,2118.66,0,0.916667,0,0.916667,0,0,17,3000,2272.075479,153.071572,1,12
C11553,632.679411,1,1363.79,800,563.79,0,0.75,0.083333,0.666667,0,0,16,6000,2432.980638,219.177144,0,12
C11554,3145.204423,1,3613.83,2752.76,861.07,0,1,0.416667,0.5,0,0,19,5700,1241.075833,1015.020218,0,12
C11555,5925.82931,1,0,0,0,468.344852,0,0,0,0.166667,2,0,6500,1402.586222,2083.396706,0,12
C11556,5227.616927,1,0,0,0,3819.594336,0,0,0,1,27,0,5200,4995.602345,5363.753233,0,12
C11557,3019.914063,1,0,0,0,397.601082,0,0,0,0.181818,2,0,3300,626.302973,954.804381,0,11
C11558,26.485924,1,256.44,0,256.44,0,0.666667,0,0.666667,0,0,12,1500,235.328971,162.324595,0.166667,12
C11559,950.717606,0.909091,0,0,0,1304.763283,0,0,0,0.166667,3,0,1500,1441.710359,263.781591,0,12
C11560,75.012641,0.545455,480.02,480.02,0,0,0.083333,0.083333,0,0,0,1,1950,485.738057,86.502541,0,12
C11561,3156.418686,1,3471.99,2447.99,1024,1037.733925,1,0.833333,1,0.166667,2,57,4000,2482.014766,813.370825,0,12
C11562,1229.938869,1,699.96,412.47,287.49,0,0.333333,0.166667,0.166667,0,0,9,2250,1333.446631,240.345071,0,12
C11563,1589.41431,1,118.79,118.79,0,2176.940929,0.416667,0.416667,0,0.166667,5,5,4000,349.53025,487.369259,0,12
C11564,1106.557102,1,1342.86,1149.91,192.95,3249.314496,0.333333,0.25,0.083333,0.25,4,13,6500,4421.574277,265.127884,0,12
C11565,588.795215,0.636364,4116,0,4116,0,0.5,0,0.5,0,0,12,21500,8130.112361,224.763498,1,12
C11566,4627.588589,1,1774.46,1774.46,0,0,0.583333,0.583333,0,0,0,12,5200,864.174924,2154.424137,0,12
C11567,2766.561266,1,1469.05,1469.05,0,1585.242991,0.333333,0.333333,0,0.166667,2,29,3000,591.132016,1196.391741,0,12
C11568,5363.715074,1,118.41,118.41,0,4344.905863,0.083333,0.083333,0,0.333333,6,1,7000,1965.92346,1870.760877,0,12
C11569,2963.244696,0.777778,0,0,0,5713.47546,0,0,0,0.444444,15,0,7000,6310.629888,839.474205,0.142857,9
C11570,211.84382,0.636364,2176.55,1043.31,1133.24,0,0.583333,0.5,0.5,0,0,45,8000,1826.642642,166.132353,0.285714,12
C11571,903.031624,1,494.7,0,494.7,1111.69,0.833333,0,0.833333,0.166667,6,10,1000,2210.461973,879.12421,0,12
C11572,793.713659,1,1307,1307,0,0,0.166667,0.166667,0,0,0,1,3000,1533.10785,115.667981,0,6
C11573,8281.348085,1,4231.12,3101.11,1130.01,0,1,1,0.583333,0,0,43,10500,2856.165405,2046.341231,0,12
C11574,100.904785,1,1281.44,1202.44,79,0,1,1,0.166667,0,0,31,12000,1271.161266,184.798996,0.916667,12
C11575,140.741786,1,1547.68,1459.59,88.09,0,1,1,0.416667,0,0,27,7500,1157.317558,151.597832,875,12
C11576,3947.749703,0.5,525.65,525.65,0,7714.493122,0.333333,0.333333,0,0.166667,1,7,10000,918.584591,1266.340755,0,6
C11577,1981.929376,1,145.8,0,145.8,0,0.833333,0,0.75,0,0,10,6000,2803.926679,467.477726,0.083333,12
C11578,975.946428,1,1572.42,783.03,789.39,1910.395479,1,0.583333,1,0.416667,11,34,1700,4024.595117,559.828935,0.166667,12
C11579,2807.729258,1,0,0,0,109.708511,0,0,0,0.166667,2,0,3000,616.424424,985.64549,0,12
C11580,2613.123168,1,0,0,0,609.316112,0,0,0,0.166667,3,0,3000,592.143167,1404.749726,0,12
C11581,6.576315,0.272727,74.49,0,74.49,0,0.25,0,0.166667,0,0,3,4000,45.19561,42.397448,0.166667,12
C11582,778.475416,1,353.52,158,195.52,1183.478018,0.666667,0.083333,0.583333,0.416667,9,10,1500,219.322142,278.916478,0,12
C11583,7170.30572,1,3109.28,2724.52,384.76,2560.207055,1,1,0.833333,0.5,7,48,9500,2055.673322,1961.161822,0,12
C11585,1579.158781,1,4175.25,2095.35,2079.9,0,1,0.166667,0.916667,0,0,50,8000,1980.952607,406.75838,0,12
C11586,131.459201,1,705.84,0,705.84,0,0.916667,0,0.916667,0,0,11,13500,669589,208.164096,0.454545,12
C11587,1764.520491,0.909091,100,100,0,440.715034,0.083333,0.083333,0,0.083333,1,1,3000,3815.758864,466.396201,125,12
C11588,1787.535327,1,0,0,0,5566.777503,0,0,0,0.25,8,0,7500,4592.708912,461.680587,0,12
C11589,2769.640442,1,738.06,738.06,0,1273.269924,0.5,0.5,0,0.333333,5,8,4500,740.45306,701.288299,0,12
C11590,0,0,88.62,0,88.62,0,0.583333,0,0.5,0,0,7,3500,58.761299,,0,12
C11591,774.709467,1,462,0,462,864.137815,1,0,1,0.166667,2,24,6000,703.328852,229.278664,0,12
C11592,4533.066139,1,0,0,0,256.722556,0,0,0,0.083333,1,0,8000,1588.74192,1347.262562,0,12
C11593,3044.194951,1,934.21,112,822.21,75.711826,0.75,0.083333,0.666667,0.166667,2,38,3000,1268.702405,2050.327011,0,12
C11594,1101.085631,1,0,0,0,164.836712,0,0,0,0.166667,2,0,1200,270.956427,345.479341,0,12
C11595,18.218714,0.272727,89,0,89,0,0.083333,0,0.083333,0,0,1,4000,1095.921001,173.068884,1,12
C11596,7.472301,0.181818,80,0,80,0,0.166667,0,0.083333,0,0,2,3000,168.885534,58.643303,0.090909,12
C11597,1258.079397,1,1242.46,778.61,463.85,1145.724422,1,0.5,1,0.416667,8,33,4500,3169.465442,299.254363,0.083333,12
C11598,497.787017,1,114.54,114.54,0,1573.646488,0.083333,0.083333,0,0.166667,2,1,1000,2060.33172,220.633128,0.166667,12
C11599,8767.5693,1,0,0,0,4582.065405,0,0,0,0.25,10,0,9000,1824.244866,2259.461833,0,12
C11600,843.357393,1,45,45,0,0,0.083333,0.083333,0,0,0,1,2000,304.408605,312.893487,0,12
C11601,1080.667451,1,3895.67,697.85,3197.82,135.404437,1,0.416667,1,0.166667,3,49,6500,2571.280305,314.038049,0.166667,12
C11602,2945.285382,1,185.98,55,130.98,0,0.416667,0.083333,0.333333,0,0,9,3000,1009.97564,1102.79511,0,12
C11603,3608.548972,0.9,1664.02,1620.6,43.42,3899.963528,0.5,0.5,0.1,0.3,5,15,5000,1043.772722,1488.313908,0,10
C11604,1209.733106,1,1298.56,169.9,1128.66,0,1,0.083333,1,0,0,47,1200,1558.812198,1543.178369,0,12
C11605,21.664126,1,271.86,30,241.86,0,1,0.083333,0.916667,0,0,12,4000,263.919053,144.825209,0.777778,12
C11606,27.832009,1,366.6,0,366.6,0,1,0,1,0,0,12,5000,364.834065,82.215933,0.25,12
C11607,1247.384513,1,405.5,138.5,267,0,0.5,0.166667,0.416667,0,0,12,6500,1131.607754,291.293418,0,12
C11608,1052.127315,1,354.48,0,354.48,0,1,0,1,0,0,12,1000,571.417096,1618.201652,0,12
C11609,110.400892,1,486.72,0,486.72,0,1,0,0.916667,0,0,12,1000,278.441988,207.232063,0.1,12
C11610,3232.346639,1,0,0,0,172.063782,0,0,0,0.333333,8,0,3500,664.715954,1567.921939,0,12
